Url /tour/hotel-search/nearby-scenic/query
 Date 8
Hour 14 2
Hour 15 3
Hour 16 2
Hour 17 1
Hour 18 3
Hour 19 1
Hour 20 2
Hour 21 0
Hour 22 0
Hour 23 1
Date 13
Hour 0 1
Hour 1 3
Hour 2 0
Hour 3 0
Hour 4 1
Hour 5 2
Hour 6 1
Hour 7 0
Hour 8 1
Hour 9 3
Hour 10 3
Hour 11 2
Hour 12 1
Hour 13 1
Hour 14 1
Hour 15 1
Hour 16 1
Hour 17 1
Hour 18 2
Hour 19 0
Hour 20 1
Hour 21 0
Hour 22 3
Hour 23 1
Date 14
Hour 0 0
Hour 1 4
Hour 2 3
Hour 3 2
Hour 4 0
Hour 5 2
Hour 6 1
Hour 7 2
Hour 8 1
Hour 9 0
Hour 10 1
Hour 11 0
Hour 12 3
Hour 13 1
Hour 14 3
Hour 15 4
Hour 16 1
Hour 17 4
Hour 18 1
Hour 19 1
Hour 20 2
Hour 21 3
Hour 22 3
Hour 23 2
Date 15
Hour 0 1
Hour 1 1
Hour 2 3
Hour 3 2
Hour 4 2
Hour 5 1
Hour 6 2
Hour 7 2
Hour 8 2
Hour 9 0
Hour 10 2
Hour 11 3
Hour 12 0
Hour 13 1
Hour 14 2
Hour 15 0
Hour 16 1
Hour 17 1
Hour 18 2
Hour 19 0
Hour 20 0
Hour 21 2
Hour 22 1
Hour 23 2
Date 16
Hour 0 2
Hour 1 0
Hour 2 1
Hour 3 1
Hour 4 0
Hour 5 1
Hour 6 2
Hour 7 1
Hour 8 4
Hour 9 1
Hour 10 2
Hour 11 1
Hour 12 4
Hour 13 0
Hour 14 1
Hour 15 2
Hour 16 2
Hour 17 1
Hour 18 1
Hour 19 1
Hour 20 2
Hour 21 1
Hour 22 1
Hour 23 0
Date 17
Hour 0 0
Hour 1 0
Hour 2 1
Hour 3 1
Hour 4 3
Hour 5 1
Hour 6 1
Hour 7 3
Hour 8 1
Hour 9 1
Hour 10 3
Hour 11 2
Hour 12 0
Hour 13 1
Hour 14 0
Hour 15 0
Hour 16 2
Hour 17 0
Hour 18 2
Hour 19 0
Hour 20 0
Hour 21 1
Hour 22 1
Hour 23 1
Date 18
Hour 0 1
Hour 1 1
Hour 2 0
Hour 3 2
Hour 4 0
Hour 5 1
Hour 6 2
Hour 7 2
Hour 8 1
Hour 9 3
Hour 10 0
Hour 11 0
Hour 12 2
Hour 13 0
Hour 14 2
Hour 15 2
Hour 16 0
Hour 17 1
Hour 18 1
Hour 19 1
Hour 20 1
Hour 21 1
Hour 22 2
Hour 23 2
Date 19
Hour 0 1
Hour 1 3
Hour 2 4
Hour 3 2
Hour 4 0
Hour 5 0
Hour 6 0
Hour 7 1
Hour 8 1
Hour 9 3
Hour 10 4
Hour 11 2
Hour 12 0
Hour 13 0
Hour 14 1
Hour 15 2
Hour 16 1
Hour 17 2
Hour 18 1
Hour 19 2
Hour 20 1
Hour 21 1
Hour 22 1
Hour 23 2
Date 20
Hour 0 0
Hour 1 2
Hour 2 3
Hour 3 2
Hour 4 2
Hour 5 2
Hour 6 3
Hour 7 2
Hour 8 0
Hour 9 1
Hour 10 1
Hour 11 3
Hour 12 1
Hour 13 3
Hour 14 2
Hour 15 1
Hour 16 4
Hour 17 3
Hour 18 1
Hour 19 1
Hour 20 0
Hour 21 1
Hour 22 1
Hour 23 1
Date 21
Hour 0 2
Hour 1 2
Hour 2 0
Hour 3 3
Hour 4 0
Hour 5 2
Hour 6 2
Hour 7 3
Hour 8 0
Hour 9 4
Hour 10 1
Hour 11 2
Hour 12 2
Hour 13 0
Hour 14 1
Hour 15 1
Hour 16 2
Hour 17 3
Hour 18 1
Hour 19 1
Hour 20 2
Hour 21 0
Hour 22 2
Hour 23 3
Date 22
Hour 0 2
Hour 1 1
Hour 2 1
Hour 3 1
Hour 4 2
Hour 5 3
Hour 6 2
Hour 7 1
Hour 8 2
Hour 9 0
Hour 10 2
Hour 11 1
Hour 12 2
Hour 13 2
Hour 14 1
Hour 15 2
Hour 16 1
Hour 17 3
Hour 18 3
Hour 19 2
Hour 20 2
Hour 21 1
Hour 22 0
Hour 23 1
Url /tour/category/vendor-statis/query
 Date 8
Hour 0 722
Hour 1 1036
Hour 2 936
Hour 3 1085
Hour 4 1053
Hour 5 1317
Hour 6 1395
Hour 7 1155
Hour 8 1308
Hour 9 2057
Hour 10 1716
Hour 11 1682
Hour 12 1831
Hour 13 1249
Hour 14 1364
Hour 15 1916
Hour 16 1419
Hour 17 1227
Hour 18 1486
Hour 19 1193
Hour 20 1315
Hour 21 1762
Hour 22 1377
Hour 23 1279
Date 9
Hour 0 1268
Hour 1 1014
Hour 2 825
Hour 3 724
Hour 4 701
Hour 5 1015
Hour 6 1617
Hour 7 1337
Hour 8 1666
Hour 9 2169
Hour 10 1858
Hour 11 1845
Hour 12 2010
Hour 13 1494
Hour 14 1294
Hour 15 1823
Hour 16 1393
Hour 17 1372
Hour 18 1429
Hour 19 1673
Hour 20 1415
Hour 21 1536
Hour 22 1025
Hour 23 1518
Date 10
Hour 0 1295
Hour 1 761
Hour 2 987
Hour 3 896
Hour 4 1019
Hour 5 956
Hour 6 1331
Hour 7 1209
Hour 8 1262
Hour 9 1758
Hour 10 1644
Hour 11 1514
Hour 12 1412
Hour 13 1209
Hour 14 1129
Hour 15 1649
Hour 16 1201
Hour 17 1166
Hour 18 1302
Hour 19 997
Hour 20 868
Hour 21 1218
Hour 22 863
Hour 23 765
Date 11
Hour 0 845
Hour 1 809
Hour 2 533
Hour 3 997
Hour 4 750
Hour 5 747
Hour 6 995
Hour 7 852
Hour 8 1075
Hour 9 1689
Hour 10 1561
Hour 11 1437
Hour 12 1328
Hour 13 1030
Hour 14 1067
Hour 15 1566
Hour 16 1225
Hour 17 1116
Hour 18 1218
Hour 19 1060
Hour 20 931
Hour 21 1355
Hour 22 1287
Hour 23 1077
Date 12
Hour 0 1034
Hour 1 2603
Hour 2 805
Hour 3 1126
Hour 4 1299
Hour 5 1331
Hour 6 2020
Hour 7 1554
Hour 8 1688
Hour 9 2081
Hour 10 1628
Hour 11 1391
Hour 12 1773
Hour 13 1499
Hour 14 1311
Hour 15 1612
Hour 16 1331
Hour 17 1232
Hour 18 1664
Hour 19 1306
Hour 20 1263
Hour 21 1292
Hour 22 1015
Hour 23 1076
Date 13
Hour 0 1149
Hour 1 913
Hour 2 1116
Hour 3 1419
Hour 4 1389
Hour 5 1243
Hour 6 1982
Hour 7 1485
Hour 8 1618
Hour 9 1867
Hour 10 3242
Hour 11 1545
Hour 12 1640
Hour 13 1286
Hour 14 1131
Hour 15 1335
Hour 16 955
Hour 17 781
Hour 18 1312
Hour 19 948
Hour 20 1061
Hour 21 1421
Hour 22 954
Hour 23 3116
Date 14
Hour 0 1092
Hour 1 820
Hour 2 1007
Hour 3 934
Hour 4 921
Hour 5 961
Hour 6 1411
Hour 7 1043
Hour 8 1061
Hour 9 1846
Hour 10 1587
Hour 11 1224
Hour 12 1411
Hour 13 1054
Hour 14 1256
Hour 15 1870
Hour 16 2777
Hour 17 1842
Hour 18 1355
Hour 19 991
Hour 20 981
Hour 21 1269
Hour 22 1107
Hour 23 901
Date 15
Hour 0 1891
Hour 1 702
Hour 2 670
Hour 3 1658
Hour 4 1174
Hour 5 625
Hour 6 1026
Hour 7 950
Hour 8 1174
Hour 9 1781
Hour 10 1648
Hour 11 1686
Hour 12 1586
Hour 13 1415
Hour 14 594
Hour 15 1440
Hour 16 1722
Hour 17 1266
Hour 18 1509
Hour 19 1042
Hour 20 1007
Hour 21 1455
Hour 22 1011
Hour 23 3338
Date 16
Hour 0 1020
Hour 1 3190
Hour 2 673
Hour 3 817
Hour 4 598
Hour 5 575
Hour 6 1067
Hour 7 830
Hour 8 1016
Hour 9 1761
Hour 10 1752
Hour 11 1721
Hour 12 1463
Hour 13 1113
Hour 14 1273
Hour 15 1949
Hour 16 1580
Hour 17 1090
Hour 18 1201
Hour 19 1097
Hour 20 1376
Hour 21 1560
Hour 22 1207
Hour 23 1128
Date 17
Hour 0 1201
Hour 1 1076
Hour 2 765
Hour 3 1009
Hour 4 759
Hour 5 689
Hour 6 1209
Hour 7 1009
Hour 8 1848
Hour 9 2077
Hour 10 1715
Hour 11 1648
Hour 12 1330
Hour 13 1038
Hour 14 1319
Hour 15 2414
Hour 16 1205
Hour 17 995
Hour 18 1410
Hour 19 964
Hour 20 986
Hour 21 1357
Hour 22 1014
Hour 23 817
Date 18
Hour 0 939
Hour 1 683
Hour 2 1779
Hour 3 827
Hour 4 1012
Hour 5 856
Hour 6 1139
Hour 7 864
Hour 8 1155
Hour 9 1815
Hour 10 1572
Hour 11 1693
Hour 12 1361
Hour 13 1162
Hour 14 1280
Hour 15 1689
Hour 16 1328
Hour 17 1508
Hour 18 1374
Hour 19 1196
Hour 20 1093
Hour 21 1290
Hour 22 835
Hour 23 989
Date 19
Hour 0 887
Hour 1 591
Hour 2 1622
Hour 3 1040
Hour 4 733
Hour 5 776
Hour 6 1113
Hour 7 811
Hour 8 1076
Hour 9 1462
Hour 10 1467
Hour 11 1370
Hour 12 1066
Hour 13 750
Hour 14 822
Hour 15 1499
Hour 16 1120
Hour 17 1195
Hour 18 1345
Hour 19 1046
Hour 20 1164
Hour 21 1555
Hour 22 1131
Hour 23 985
Date 20
Hour 0 1068
Hour 1 796
Hour 2 2092
Hour 3 916
Hour 4 696
Hour 5 719
Hour 6 1148
Hour 7 908
Hour 8 958
Hour 9 1404
Hour 10 1090
Hour 11 1318
Hour 12 1144
Hour 13 903
Hour 14 973
Hour 15 1341
Hour 16 1090
Hour 17 1042
Hour 18 1470
Hour 19 1135
Hour 20 1056
Hour 21 1430
Hour 22 1024
Hour 23 934
Date 21
Hour 0 1112
Hour 1 760
Hour 2 1818
Hour 3 1009
Hour 4 809
Hour 5 839
Hour 6 1065
Hour 7 863
Hour 8 1096
Hour 9 1818
Hour 10 1719
Hour 11 1676
Hour 12 1420
Hour 13 1080
Hour 14 1235
Hour 15 1680
Hour 16 1489
Hour 17 1043
Hour 18 1662
Hour 19 1117
Hour 20 1188
Hour 21 1631
Hour 22 1242
Hour 23 940
Date 22
Hour 0 1010
Hour 1 767
Hour 2 1793
Hour 3 893
Hour 4 648
Hour 5 622
Hour 6 1141
Hour 7 861
Hour 8 1131
Hour 9 1777
Hour 10 1546
Hour 11 1448
Hour 12 1376
Hour 13 1527
Hour 14 1275
Hour 15 2533
Hour 16 4044
Hour 17 2275
Hour 18 3266
Hour 19 3873
Hour 20 1005
Hour 21 1249
Hour 22 1281
Hour 23 901
Url /tour/guide/query
 Date 8
Hour 0 19041
Hour 1 22198
Hour 2 22181
Hour 3 22795
Hour 4 25978
Hour 5 23584
Hour 6 22193
Hour 7 21111
Hour 8 22327
Hour 9 29043
Hour 10 31013
Hour 11 29366
Hour 12 25841
Hour 13 27646
Hour 14 30794
Hour 15 31728
Hour 16 33024
Hour 17 30403
Hour 18 23094
Hour 19 23890
Hour 20 27183
Hour 21 27108
Hour 22 33785
Hour 23 23236
Date 9
Hour 0 18145
Hour 1 18910
Hour 2 19645
Hour 3 18921
Hour 4 21272
Hour 5 18479
Hour 6 15701
Hour 7 16297
Hour 8 20848
Hour 9 28750
Hour 10 30484
Hour 11 33373
Hour 12 29324
Hour 13 30455
Hour 14 32038
Hour 15 38922
Hour 16 36718
Hour 17 34062
Hour 18 29758
Hour 19 28645
Hour 20 32320
Hour 21 35062
Hour 22 39511
Hour 23 40288
Date 10
Hour 0 22777
Hour 1 21525
Hour 2 22785
Hour 3 24998
Hour 4 25204
Hour 5 23611
Hour 6 22110
Hour 7 23052
Hour 8 21622
Hour 9 26705
Hour 10 30061
Hour 11 28609
Hour 12 22912
Hour 13 26507
Hour 14 30340
Hour 15 37421
Hour 16 38778
Hour 17 29429
Hour 18 28988
Hour 19 30700
Hour 20 36253
Hour 21 30315
Hour 22 33392
Hour 23 26521
Date 11
Hour 0 19024
Hour 1 23931
Hour 2 20482
Hour 3 21324
Hour 4 21466
Hour 5 20607
Hour 6 21190
Hour 7 19774
Hour 8 22966
Hour 9 28980
Hour 10 32809
Hour 11 31737
Hour 12 28962
Hour 13 30302
Hour 14 28970
Hour 15 35340
Hour 16 30468
Hour 17 26852
Hour 18 32342
Hour 19 32198
Hour 20 31390
Hour 21 26321
Hour 22 32658
Hour 23 27815
Date 12
Hour 0 20609
Hour 1 23361
Hour 2 24973
Hour 3 23964
Hour 4 24231
Hour 5 23689
Hour 6 25068
Hour 7 25593
Hour 8 28781
Hour 9 27996
Hour 10 30276
Hour 11 28870
Hour 12 24945
Hour 13 23049
Hour 14 24428
Hour 15 25955
Hour 16 23472
Hour 17 23027
Hour 18 28481
Hour 19 28122
Hour 20 28892
Hour 21 23720
Hour 22 28426
Hour 23 24486
Date 13
Hour 0 18131
Hour 1 19174
Hour 2 15907
Hour 3 14647
Hour 4 14521
Hour 5 15154
Hour 6 15280
Hour 7 16069
Hour 8 16310
Hour 9 21799
Hour 10 20280
Hour 11 20466
Hour 12 19469
Hour 13 21518
Hour 14 21278
Hour 15 22297
Hour 16 23968
Hour 17 22475
Hour 18 29368
Hour 19 31991
Hour 20 33370
Hour 21 25316
Hour 22 28951
Hour 23 23111
Date 14
Hour 0 18790
Hour 1 20083
Hour 2 16074
Hour 3 18621
Hour 4 16157
Hour 5 16541
Hour 6 16461
Hour 7 19333
Hour 8 21004
Hour 9 28288
Hour 10 33618
Hour 11 33193
Hour 12 30991
Hour 13 34371
Hour 14 37507
Hour 15 39921
Hour 16 41502
Hour 17 37849
Hour 18 42527
Hour 19 41427
Hour 20 43114
Hour 21 40975
Hour 22 43444
Hour 23 35104
Date 15
Hour 0 46306
Hour 1 29983
Hour 2 30030
Hour 3 28823
Hour 4 24517
Hour 5 22296
Hour 6 22695
Hour 7 32597
Hour 8 29419
Hour 9 36386
Hour 10 37547
Hour 11 35329
Hour 12 34439
Hour 13 35831
Hour 14 8414
Hour 15 20444
Hour 16 37165
Hour 17 32292
Hour 18 35315
Hour 19 39393
Hour 20 35893
Hour 21 27990
Hour 22 34364
Hour 23 25057
Date 16
Hour 0 20809
Hour 1 22077
Hour 2 18553
Hour 3 18180
Hour 4 16501
Hour 5 16217
Hour 6 15956
Hour 7 16257
Hour 8 20653
Hour 9 26553
Hour 10 29481
Hour 11 29269
Hour 12 31108
Hour 13 31532
Hour 14 35382
Hour 15 39435
Hour 16 38945
Hour 17 35726
Hour 18 30376
Hour 19 29459
Hour 20 36719
Hour 21 38896
Hour 22 43159
Hour 23 29071
Date 17
Hour 0 23425
Hour 1 25147
Hour 2 23365
Hour 3 23141
Hour 4 24443
Hour 5 24052
Hour 6 25816
Hour 7 26108
Hour 8 28977
Hour 9 33601
Hour 10 32901
Hour 11 32813
Hour 12 30291
Hour 13 31909
Hour 14 33557
Hour 15 31278
Hour 16 31387
Hour 17 28895
Hour 18 32181
Hour 19 32036
Hour 20 32544
Hour 21 30316
Hour 22 35240
Hour 23 26844
Date 18
Hour 0 20791
Hour 1 19934
Hour 2 18536
Hour 3 19226
Hour 4 23087
Hour 5 22159
Hour 6 21393
Hour 7 25123
Hour 8 26667
Hour 9 29596
Hour 10 31429
Hour 11 26154
Hour 12 25640
Hour 13 25591
Hour 14 27497
Hour 15 29644
Hour 16 34141
Hour 17 30542
Hour 18 34854
Hour 19 33811
Hour 20 33849
Hour 21 29503
Hour 22 36847
Hour 23 30975
Date 19
Hour 0 25654
Hour 1 28253
Hour 2 27346
Hour 3 27607
Hour 4 26648
Hour 5 28490
Hour 6 29316
Hour 7 28315
Hour 8 29156
Hour 9 27918
Hour 10 26289
Hour 11 28784
Hour 12 29257
Hour 13 27041
Hour 14 28794
Hour 15 28159
Hour 16 31811
Hour 17 31306
Hour 18 34203
Hour 19 29335
Hour 20 29627
Hour 21 29072
Hour 22 31663
Hour 23 25015
Date 20
Hour 0 18321
Hour 1 22652
Hour 2 20046
Hour 3 19123
Hour 4 20716
Hour 5 20515
Hour 6 21419
Hour 7 22340
Hour 8 22866
Hour 9 25758
Hour 10 24971
Hour 11 23827
Hour 12 24781
Hour 13 24922
Hour 14 26708
Hour 15 25488
Hour 16 25692
Hour 17 24070
Hour 18 27528
Hour 19 28012
Hour 20 28075
Hour 21 27191
Hour 22 32610
Hour 23 25698
Date 21
Hour 0 18588
Hour 1 21090
Hour 2 19834
Hour 3 21808
Hour 4 21026
Hour 5 19722
Hour 6 19310
Hour 7 19843
Hour 8 22628
Hour 9 28054
Hour 10 28707
Hour 11 29685
Hour 12 29660
Hour 13 30803
Hour 14 31675
Hour 15 35088
Hour 16 36537
Hour 17 34101
Hour 18 36499
Hour 19 34998
Hour 20 36105
Hour 21 34184
Hour 22 33829
Hour 23 28123
Date 22
Hour 0 20020
Hour 1 27095
Hour 2 21114
Hour 3 22199
Hour 4 21123
Hour 5 21460
Hour 6 20819
Hour 7 23481
Hour 8 24565
Hour 9 29284
Hour 10 32154
Hour 11 33410
Hour 12 29607
Hour 13 32302
Hour 14 36259
Hour 15 31840
Hour 16 32782
Hour 17 30315
Hour 18 25561
Hour 19 27682
Hour 20 31589
Hour 21 34094
Hour 22 36518
Hour 23 31096

